"summons_key";"summons_date";"offense_description";"age_group";"sex";"race";"jurisdiction_code";"boro";"precinct_of_occur";"x_coordinate_cd";"y_coordinate_cd";"latitude";"longitude";"law_section_number";"law_description";"summons_category_type";"year"
166760132;"2017-07-04 00:00:00";"POSS. OF KNIFE";"25-44";"F";"WHITE";"0";"MANHATTAN";25;1001128;232587;"40.80506560400005";"-73.93903565799998";"10-133";"Administrative Code";"KNIFE";2017
166760323;"2017-07-04 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"BRONX";43;1017863;241678;"40.82997001100006";"-73.87854092799995";"221.05";"Penal Law";"MARIJUANA";2017
166804195;"2017-07-04 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK";"0";"BROOKLYN";76;983351;184050;"40.67185964400005";"-74.00324227699997";"10-125";"Administrative Code";"ALCOHOL";2017
166760315;"2017-07-04 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"F";"WHITE";"0";"BRONX";52;1017619;257841;"40.87433353900008";"-73.87934217499998";"221.05";"Penal Law";"MARIJUANA";2017
166760008;"2017-07-04 00:00:00";"OTHER PENAL LAW";"25-44";"F";"BLACK";"0";"BRONX";48;1018195;246796;"40.844016157000056";"-73.87731534699996";"9999";"Penal Law";"OTHER PENAL LAW";2017
166760050;"2017-07-04 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE";"2";"MANHATTAN";9;990294;203412;"40.72500181100002";"-73.97819586899993";"221.05";"Penal Law";"MARIJUANA";2017
169097967;"2017-07-04 00:00:00";"KEY IN IGNITION";"25-44";"M";"BLACK";"0";"BROOKLYN";75;1015410;183284;"40.66970235900004";"-73.88767539399998";"10-111";"Administrative Code";"KEY";2017
166804291;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"45-64";"M";"BLACK";"0";"QUEENS";105;1057546;190077;"40.68809895700008";"-73.73570966499993";"270";"Penal Law";"FIREWORKS";2017
166804292;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"25-44";"F";"BLACK";"0";"QUEENS";105;1054852;187801;"40.681873781000036";"-73.74544752199995";"270";"Penal Law";"FIREWORKS";2017
166840288;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"65+";"M";"BLACK";"0";"QUEENS";103;1049453;197767;"40.70926946000003";"-73.76481692599998";"270";"Penal Law";"FIREWORKS";2017
166760009;"2017-07-04 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK";"0";"BRONX";44;1005294;237197;"40.81770982900008";"-73.92397301399996";"221.05";"Penal Law";"MARIJUANA";2017
166760024;"2017-07-04 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"BRONX";44;1004530;242729;"40.83289538100007";"-73.92671649599998";"221.05";"Penal Law";"MARIJUANA";2017
166804285;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"25-44";"M";"BLACK";"0";"QUEENS";105;1052547;185418;"40.675351094000064";"-73.75378225299994";"270";"Penal Law";"FIREWORKS";2017
166840509;"2017-07-04 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE HISPANIC";"0";"BROOKLYN";60;994318;151007;"40.58115787100007";"-73.96375628199996";"221.05";"Penal Law";"MARIJUANA";2017
166804023;"2017-07-04 00:00:00";"DOG: UNLEASHED";"45-64";"F";"BLACK";"2";"MANHATTAN";32;999874;238251;"40.82061401100003";"-73.94355210399993";"161.05";"Health Code";"DOG";2017
166804333;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"18-24";"M";"ASIAN / PACIFIC ISLANDER";"0";"STATEN ISLAND";120;960730;163209;"40.614624398000046";"-74.08471673399998";"270";"Penal Law";"FIREWORKS";2017
166804351;"2017-07-04 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"BRONX";49;1020358;246360;"40.84281088700004";"-73.86950005799997";"10-125";"Administrative Code";"ALCOHOL";2017
166759910;"2017-07-04 00:00:00";"FAILURE TO COMPLY WITH SIGN";"25-44";"M";"BLACK";"0";"BRONX";44;1006434;244344;"40.83732351100008";"-73.91983075699994";"1-03";"Park Regs";"PARK REGS";2017
166804141;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"25-44";"M";"BLACK";"0";"MANHATTAN";32;1001112;238628;"40.82164649300007";"-73.93907827699996";"270";"Penal Law";"FIREWORKS";2017
166804259;"2017-07-04 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE";"0";"QUEENS";111;1051291;216396;"40.760387553000044";"-73.75800174099999";"221.05";"Penal Law";"MARIJUANA";2017
167374620;"2017-07-04 00:00:00";"RECKLESS DRIVING";"25-44";"M";"BLACK";"0";"BRONX";47;1024255;259751;"40.879548310000075";"-73.85533563299998";"1212";"VTL";"VTL";2017
166760146;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"25-44";"M";"BLACK";"0";"BROOKLYN";73;1009188;178234;"40.65586094200007";"-73.91012321499993";"270";"Penal Law";"FIREWORKS";2017
166804070;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"25-44";"M";"BLACK";"0";"QUEENS";105;1050530;179611;"40.65942756000004";"-73.76111084399997";"270";"Penal Law";"FIREWORKS";2017
166760155;"2017-07-04 00:00:00";"DISORDERLY CONDUCT";"18-24";"M";"BLACK";"0";"BROOKLYN";83;1005947;192340;"40.69458726100004";"-73.92175858299998";"240.20";"Penal Law";"DISORDERLY CONDUCT";2017
166760354;"2017-07-04 00:00:00";"NO CHAUFFEURS LICENSE (CLASS E)";"45-64";"M";"BLACK";"0";"BROOKLYN";70;996540;172661;"40.640590848000045";"-73.95571759899997";"19-505A";"Administrative Code";"TLC";2017
166804312;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"18-24";"M";"WHITE HISPANIC";"0";"QUEENS";102;1027801;192593;"40.69520112800007";"-73.84294804299998";"270";"Penal Law";"FIREWORKS";2017
166759969;"2017-07-04 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"BRONX";52;1012027;254322;"40.864694331000074";"-73.89957690799997";"221.05";"Penal Law";"MARIJUANA";2017
166803969;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"25-44";"M";"WHITE";"0";"STATEN ISLAND";120;960730;163209;"40.614624398000046";"-74.08471673399998";"270";"Penal Law";"FIREWORKS";2017
166759953;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"25-44";"F";"BLACK";"2";"BROOKLYN";81;1003656;187150;"40.68034722300007";"-73.93003524099998";"270";"Penal Law";"FIREWORKS";2017
166804253;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"25-44";"F";"WHITE";"0";"QUEENS";111;1046277;220130;"40.77067298300005";"-73.77606637399998";"270";"Penal Law";"FIREWORKS";2017
166760234;"2017-07-04 00:00:00";"TRESPASS";"18-24";"M";"WHITE HISPANIC";"0";"QUEENS";105;1051241;201532;"40.71959009200003";"-73.75833025199995";"140.05";"Penal Law";"TRESPASS";2017
166840230;"2017-07-04 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"BRONX";44;1008046;245611;"40.84079686100006";"-73.91400066299997";"221.05";"Penal Law";"MARIJUANA";2017
166804354;"2017-07-04 00:00:00";"FIREWORKS, POSSESS/USE";"18-24";"M";"BLACK HISPANIC";"0";"BRONX";49;1024922;247275;"40.84530244900003";"-73.85299934599993";"270";"Penal Law";"FIREWORKS";2017
166759909;"2017-07-04 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK";"0";"BRONX";44;1006434;244344;"40.83732351100008";"-73.91983075699994";"10-125";"Administrative Code";"ALCOHOL";2017
167104633;"2017-07-11 00:00:00";"POSS. OF MACE";"18-24";"M";"WHITE HISPANIC";"1";"MANHATTAN";28;998181;231480;"40.80203233000003";"-73.94968294499995";"10-131";"Administrative Code";"MACE";2017
166993196;"2017-07-11 00:00:00";"DISCON: OBSTRUCT VEHICLE";"18-24";"M";"BLACK";"0";"QUEENS";100;1031046;150775;"40.580403286000035";"-73.83153598499997";"240.205B";"Penal Law";"DISORDERLY CONDUCT";2017
167031601;"2017-07-11 00:00:00";"OTHER ADMIN CODE";"25-44";"M";"WHITE";"0";"MANHATTAN";18;987953;215889;"40.75924936100006";"-73.98663487499994";"9999";"Administrative Code";"OTHER ADMIN CODE";2017
166993275;"2017-07-11 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"F";"BLACK";"0";"BROOKLYN";73;1010183;183503;"40.670320318000044";"-73.90651690599998";"10-125";"Administrative Code";"ALCOHOL";2017
166993322;"2017-07-11 00:00:00";"OTHER ABC";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";109;1030259;213170;"40.75166748000004";"-73.83394336999999";"9999";"ABC";"OTHER ABC";2017
167031605;"2017-07-11 00:00:00";"PICK-UP FARE IN BUS STOP";"25-44";"M";"BLACK";"0";"MANHATTAN";18;989202;217133;"40.76266321100008";"-73.98212549399994";"1200";"VTL";"VTL";2017
167177772;"2017-07-11 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK HISPANIC";"0";"BRONX";41;1015289;237927;"40.81968400900007";"-73.88785941399993";"10-125";"Administrative Code";"ALCOHOL";2017
166993324;"2017-07-11 00:00:00";"OTHER GENERAL BUSINESS LAW";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";109;1030259;213170;"40.75166748000004";"-73.83394336999999";"9999";"General Business Law";"OTHER GENERAL BUSINESS LAW";2017
166993229;"2017-07-11 00:00:00";"DISORDERLY CONDUCT";"25-44";"M";"BLACK";"0";"BROOKLYN";67;999845;176497;"40.65111463900007";"-73.94380001999998";"240.20";"Penal Law";"DISORDERLY CONDUCT";2017
166993134;"2017-07-11 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"BRONX";47;1026729;256481;"40.87056161800007";"-73.84640992199996";"10-125";"Administrative Code";"ALCOHOL";2017
166993178;"2017-07-11 00:00:00";"POSS. OF MACE";"25-44";"M";"BLACK";"2";"MANHATTAN";25;1002019;232093;"40.80370796300008";"-73.93581854499998";"10-131";"Administrative Code";"MACE";2017
167374960;"2017-07-11 00:00:00";"NO NAME OR ADDRESS DISPLAYED";"45-64";"M";"WHITE";"0";"BRONX";47;1021662;258761;"40.87684244100007";"-73.86471793699997";"10-127";"Administrative Code";"VENDING";2017
166993188;"2017-07-11 00:00:00";"REVOCATION OR SUSPENSION";"25-44";"M";"WHITE";"0";"STATEN ISLAND";120;960691;164223;"40.617407513000046";"-74.08486074499997";"2265";"VTL";"VTL";2017
167031431;"2017-07-11 00:00:00";"OTHER ADMIN CODE";"25-44";"M";"WHITE";"0";"MANHATTAN";18;987466;215861;"40.75917269900003";"-73.98839279299993";"9999";"Administrative Code";"OTHER ADMIN CODE";2017
167374971;"2017-07-11 00:00:00";"DISCON: OBSTRUCT PEDESTRIAN";"45-64";"M";"BLACK";"0";"BRONX";47;1021913;258657;"40.87655592700002";"-73.86381089499997";"240.205A";"Penal Law";"DISORDERLY CONDUCT";2017
166993271;"2017-07-11 00:00:00";"OTHER NAVIGATION LAW";"45-64";"M";"WHITE";"0";"BROOKLYN";61;995244;155739;"40.59414516900005";"-73.96041495199995";"9999";"Navigation Law";"NAVIGATION LAW";2017
166993192;"2017-07-11 00:00:00";"REVOKED REGISTRATION";"25-44";"F";"BLACK";"0";"QUEENS";105;1056242;185711;"40.67612603300007";"-73.74045826299994";"510-7";"VTL";"VTL";2017
166993341;"2017-07-11 00:00:00";"TRESPASS";"18-24";"M";"WHITE HISPANIC";"0";"BROOKLYN";62;985526;163644;"40.61584951100008";"-73.99540540799995";"140.05";"Penal Law";"TRESPASS";2017
166993272;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"<18";"M";"WHITE HISPANIC";"0";"QUEENS";102;1026507;193592;"40.697949420000036";"-73.84760818299998";"221.05";"Penal Law";"MARIJUANA";2017
166993227;"2017-07-11 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"M";"ASIAN / PACIFIC ISLANDER";"0";"BROOKLYN";68;973503;167426;"40.62622388600005";"-74.03871714599995";"10-125";"Administrative Code";"ALCOHOL";2017
166993251;"2017-07-11 00:00:00";"KEY IN IGNITION";"25-44";"M";"BLACK";"0";"BRONX";47;1021286;259036;"40.87759881700004";"-73.86607604699999";"10-111";"Administrative Code";"KEY";2017
166993169;"2017-07-11 00:00:00";"FAILURE TO COMPLY WITH SIGN";"25-44";"F";"BLACK";"0";"BRONX";41;1015835;236076;"40.81460160200004";"-73.88589546099996";"1-03";"Park Regs";"PARK REGS";2017
166993267;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE";"0";"QUEENS";105;1064082;207755;"40.73656406400005";"-73.71193260299998";"221.05";"Penal Law";"MARIJUANA";2017
166993195;"2017-07-11 00:00:00";"OTHER ADMIN CODE";"45-64";"M";"WHITE";"0";"QUEENS";107;1039210;199213;"40.713307930000035";"-73.80175106199994";"9999";"Administrative Code";"OTHER ADMIN CODE";2017
166993302;"2017-07-11 00:00:00";"DISCON: OBSTRUCT VEHICLE";"18-24";"M";"BLACK";"0";"BROOKLYN";67;999446;171582;"40.63762471600006";"-73.94524900899995";"240.205B";"Penal Law";"DISORDERLY CONDUCT";2017
166993177;"2017-07-11 00:00:00";"DISORDERLY CONDUCT";"25-44";"M";"BLACK";"2";"MANHATTAN";25;1001312;231864;"40.80308081300007";"-73.93837286099993";"240.20";"Penal Law";"DISORDERLY CONDUCT";2017
166993164;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE";"0";"MANHATTAN";13;987044;210692;"40.74498524300003";"-73.98991821599996";"221.05";"Penal Law";"MARIJUANA";2017
167031579;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE HISPANIC";"0";"QUEENS";105;1057636;203954;"40.72618713000002";"-73.73523390399998";"221.05";"Penal Law";"MARIJUANA";2017
167374697;"2017-07-11 00:00:00";"DISCON: OBSTRUCT VEHICLE";"45-64";"M";"BLACK";"0";"BRONX";47;1021604;259839;"40.879801460000074";"-73.86492165599998";"240.205B";"Penal Law";"DISORDERLY CONDUCT";2017
167031439;"2017-07-11 00:00:00";"DISCON: OBSTRUCT VEHICLE";"25-44";"M";"AMERICAN INDIAN/ALASKAN NATIVE";"0";"MANHATTAN";18;989519;217704;"40.764230276000035";"-73.98098072499994";"240.205B";"Penal Law";"DISORDERLY CONDUCT";2017
167031576;"2017-07-11 00:00:00";"TRESPASS";"25-44";"M";"BLACK";"0";"QUEENS";105;1057656;207537;"40.73602137900008";"-73.73512265799998";"140.05";"Penal Law";"TRESPASS";2017
166993238;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"<18";"M";"WHITE HISPANIC";"0";"BROOKLYN";62;985391;155236;"40.59277127800004";"-73.99589308499998";"221.05";"Penal Law";"MARIJUANA";2017
167117982;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE HISPANIC";"0";"MANHATTAN";33;1001216;247300;"40.84544843300005";"-73.93868058899994";"221.05";"Penal Law";"MARIJUANA";2017
166993241;"2017-07-11 00:00:00";"OTHER ABC";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";109;1030259;213170;"40.75166748000004";"-73.83394336999999";"9999";"ABC";"OTHER ABC";2017
166993215;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"<18";"M";"BLACK";"0";"BROOKLYN";72;982919;178074;"40.65545678900003";"-74.00479842699998";"221.05";"Penal Law";"MARIJUANA";2017
166993242;"2017-07-11 00:00:00";"OTHER ENVIRONMENTAL CONSERVATION LAW";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";109;1030259;213170;"40.75166748000004";"-73.83394336999999";"9999";"Environmental Conservation Law";"OTHER ENVIRON CONSERVATION LAW";2017
166993237;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"BROOKLYN";62;985391;155236;"40.59277127800004";"-73.99589308499998";"221.05";"Penal Law";"MARIJUANA";2017
167113075;"2017-07-11 00:00:00";"PICK UP HAIL IN BUS STOP";"45-64";"M";"ASIAN / PACIFIC ISLANDER";"0";"BROOKLYN";94;996041;202428;"40.722295176000046";"-73.95746353599996";"2-55";"Administrative Code";"TLC";2017
166993245;"2017-07-11 00:00:00";"OTHER ABC";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";109;1030259;213170;"40.75166748000004";"-73.83394336999999";"9999";"ABC";"OTHER ABC";2017
167374897;"2017-07-11 00:00:00";"KEY IN IGNITION";"25-44";"M";"BLACK";"0";"BRONX";47;1025688;268587;"40.90379369100003";"-73.85009895999997";"10-111";"Administrative Code";"KEY";2017
167748063;"2017-07-11 00:00:00";"DISCON: OBSTRUCT PEDESTRIAN";"25-44";"M";"BLACK";"0";"BRONX";44;1005423;242397;"40.83198204100006";"-73.92349055099999";"240.205A";"Penal Law";"DISORDERLY CONDUCT";2017
167031521;"2017-07-11 00:00:00";"PROMOTING EXPOSURE";"45-64";"F";"BLACK HISPANIC";"0";"BROOKLYN";75;1018908;187585;"40.68149462300004";"-73.87504364999995";"245.02";"Penal Law";"EXPOSURE";2017
166993243;"2017-07-11 00:00:00";"OTHER GENERAL BUSINESS LAW";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";109;1030259;213170;"40.75166748000004";"-73.83394336999999";"9999";"General Business Law";"OTHER GENERAL BUSINESS LAW";2017
167031580;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK HISPANIC";"0";"QUEENS";105;1057636;203954;"40.72618713000002";"-73.73523390399998";"221.05";"Penal Law";"MARIJUANA";2017
167316747;"2017-07-11 00:00:00";"DISORDERLY CONDUCT";"25-44";"F";"BLACK";"0";"QUEENS";113;1041553;186938;"40.67960113100002";"-73.79340390699997";"240.20";"Penal Law";"DISORDERLY CONDUCT";2017
166993179;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"2";"MANHATTAN";25;1002019;232093;"40.80370796300008";"-73.93581854499998";"221.05";"Penal Law";"MARIJUANA";2017
167065364;"2017-07-11 00:00:00";"OTHER SANITARY CODE";"25-44";"M";"BLACK";"0";"MANHATTAN";14;988191;215312;"40.75766554000006";"-73.98577611499996";"9999";"Sanitary Code (NYS)";"OTHER SANITARY CODE";2017
166993185;"2017-07-11 00:00:00";"KEY IN IGNITION";"25-44";"M";"BLACK";"0";"STATEN ISLAND";120;954080;174333;"40.64513726400003";"-74.10871868299995";"10-111";"Administrative Code";"KEY";2017
166993292;"2017-07-11 00:00:00";"FAILURE TO COMPLY WITH SIGN";"25-44";"M";"BLACK";"0";"STATEN ISLAND";120;951610;171560;"40.63751722000006";"-74.11760587299993";"1-03";"Park Regs";"PARK REGS";2017
166993170;"2017-07-11 00:00:00";"DISCON: OBSTRUCT VEHICLE";"<18";"M";"BLACK";"0";"BRONX";44;1005774;243195;"40.834171472000044";"-73.92221961499997";"240.205B";"Penal Law";"DISORDERLY CONDUCT";2017
166993236;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE";"0";"BROOKLYN";61;1002578;155885;"40.59453377900008";"-73.93400676799997";"221.05";"Penal Law";"MARIJUANA";2017
167031395;"2017-07-11 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"WHITE HISPANIC";"0";"BROOKLYN";66;992588;161208;"40.60915936200007";"-73.96997175499997";"10-125";"Administrative Code";"ALCOHOL";2017
166993202;"2017-07-11 00:00:00";"OTHER HEALTH CODE";"45-64";"M";"BLACK HISPANIC";"0";"MANHATTAN";25;1001371;232452;"40.804694598000026";"-73.93815825199994";"9999";"Health Code";"OTHER HEALTH CODE";2017
166993327;"2017-07-11 00:00:00";"OTHER ADMIN CODE";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";109;1030259;213170;"40.75166748000004";"-73.83394336999999";"9999";"Administrative Code";"OTHER ADMIN CODE";2017
166993213;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"BROOKLYN";79;998208;186492;"40.67855142900004";"-73.94967876499999";"221.05";"Penal Law";"MARIJUANA";2017
167031603;"2017-07-11 00:00:00";"OTHER ADMIN CODE";"18-24";"M";"WHITE";"0";"MANHATTAN";18;987953;215889;"40.75924936100006";"-73.98663487499994";"9999";"Administrative Code";"OTHER ADMIN CODE";2017
166993128;"2017-07-11 00:00:00";"URINATING IN PUBLIC";"25-44";"M";"BLACK";"0";"BROOKLYN";81;1005936;185942;"40.677026245000036";"-73.92181884199994";"16-1186";"Administrative Code";"URINATING";2017
167374676;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";47;1022224;264223;"40.891831508000045";"-73.86265475399993";"221.05";"Penal Law";"MARIJUANA";2017
166993246;"2017-07-11 00:00:00";"OTHER ABC";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";109;1030259;213170;"40.75166748000004";"-73.83394336999999";"9999";"ABC";"OTHER ABC";2017
166993294;"2017-07-11 00:00:00";"KEY IN IGNITION";"25-44";"M";"BLACK";"0";"STATEN ISLAND";120;959975;171772;"40.63812599100004";"-74.08746692099999";"10-111";"Administrative Code";"KEY";2017
166993320;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"AMERICAN INDIAN/ALASKAN NATIVE";"0";"QUEENS";114;1007731;223552;"40.78025189400006";"-73.91521625999997";"221.05";"Penal Law";"MARIJUANA";2017
167031632;"2017-07-11 00:00:00";"KEY IN IGNITION";"25-44";"M";"AMERICAN INDIAN/ALASKAN NATIVE";"0";"QUEENS";114;1003761;220593;"40.77213987300007";"-73.92955971999999";"10-111";"Administrative Code";"KEY";2017
167031472;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"2";"MANHATTAN";25;1001322;235045;"40.81181176000007";"-73.93832865099995";"221.05";"Penal Law";"MARIJUANA";2017
166993220;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"45-64";"M";"BLACK";"0";"BROOKLYN";69;1015225;170484;"40.634569818000045";"-73.88840106699998";"221.05";"Penal Law";"MARIJUANA";2017
167136283;"2017-07-11 00:00:00";"CONSUMPTION OF ALCOHOL";"25-44";"M";"BLACK";"0";"BROOKLYN";75;1012978;180773;"40.66281845100008";"-73.89645299599994";"10-125";"Administrative Code";"ALCOHOL";2017
166993165;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"F";"WHITE";"0";"MANHATTAN";13;987044;210692;"40.74498524300003";"-73.98991821599996";"221.05";"Penal Law";"MARIJUANA";2017
166993291;"2017-07-11 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"BLACK";"0";"STATEN ISLAND";120;951956;171423;"40.63714245300008";"-74.11635855399999";"10-125";"Administrative Code";"ALCOHOL";2017
166993171;"2017-07-11 00:00:00";"DISCON: OBSTRUCT VEHICLE";"25-44";"M";"BLACK HISPANIC";"0";"BRONX";44;1007814;241775;"40.830268775000036";"-73.91485260599995";"240.205B";"Penal Law";"DISORDERLY CONDUCT";2017
167031446;"2017-07-11 00:00:00";"DISCON: REFUSE LAWFUL ORDER";"<18";"M";"BLACK HISPANIC";"0";"BRONX";52;1017974;257573;"40.87359661200002";"-73.87805987599995";"240.20-6";"Penal Law";"DISORDERLY CONDUCT";2017
166993173;"2017-07-11 00:00:00";"DISCON: OBSTRUCT VEHICLE";"45-64";"M";"BLACK";"0";"BRONX";44;1008027;242878;"40.83329562100005";"-73.91407901899998";"240.205B";"Penal Law";"DISORDERLY CONDUCT";2017
166993270;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"ASIAN / PACIFIC ISLANDER";"0";"QUEENS";105;1064082;207755;"40.73656406400005";"-73.71193260299998";"221.05";"Penal Law";"MARIJUANA";2017
167374898;"2017-07-11 00:00:00";"HARASSMENT 2";"25-44";"F";"BLACK";"0";"BRONX";47;1022926;260759;"40.88232087700004";"-73.86013572599995";"240.26";"Penal Law";"HARASSMENT 2";2017
167031432;"2017-07-11 00:00:00";"OTHER ADMIN CODE";"25-44";"M";"AMERICAN INDIAN/ALASKAN NATIVE";"0";"MANHATTAN";18;988506;215877;"40.759216176000045";"-73.98463874099998";"9999";"Administrative Code";"OTHER ADMIN CODE";2017
166993235;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"F";"WHITE";"0";"BROOKLYN";61;1002578;155885;"40.59453377900008";"-73.93400676799997";"221.05";"Penal Law";"MARIJUANA";2017
166993194;"2017-07-11 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"QUEENS";102;1027782;193342;"40.69725704900002";"-73.84301172099998";"221.05";"Penal Law";"MARIJUANA";2017
167231747;"2017-07-18 00:00:00";"TRESPASS";"<18";"M";"BLACK";"0";"QUEENS";107;1040275;197792;"40.709400953000056";"-73.79792125699998";"140.05";"Penal Law";"TRESPASS";2017
